L_mm,r_abs,contrast_dB,contrast_linear,n_mode,S_mid
5.9447,0.9457,31.0687,1279.0108,6,0.945598
6.0653,0.9457,31.0690,1279.0882,6,0.945599
6.1859,0.9457,31.0693,1279.1626,6,0.945601
6.3065,0.9457,31.0695,1279.2342,6,0.945602
6.4271,0.9457,31.0697,1279.3030,6,0.945604
6.5477,0.9457,31.0656,1278.0937,7,0.945579
6.6683,0.9457,31.0659,1278.1806,7,0.945581
6.7889,0.9457,31.0662,1278.2644,7,0.945582
6.9095,0.9457,31.0665,1278.3453,7,0.945584
7.0302,0.9457,31.0667,1278.4235,7,0.945586
7.1508,0.9457,31.0670,1278.4990,7,0.945587
7.2714,0.9457,31.0673,1278.5720,7,0.945589
7.3920,0.9457,31.0675,1278.6426,7,0.945590
7.5126,0.9457,31.0634,1277.4291,8,0.945565
7.6332,0.9457,31.0637,1277.5154,8,0.945567
7.7538,0.9457,31.0639,1277.5991,8,0.945569
7.8744,0.9457,31.0642,1277.6802,8,0.945570
7.9950,0.9457,31.0645,1277.7589,8,0.945572
8.1156,0.9457,31.0647,1277.8353,8,0.945574
8.2362,0.9457,31.0650,1277.9094,8,0.945575
8.3568,0.9457,31.0652,1277.9814,8,0.945577
8.4774,0.9457,31.0655,1278.0513,8,0.945578
8.5980,0.9457,31.0614,1276.8507,9,0.945553
8.7186,0.9457,31.0617,1276.9343,9,0.945555
8.8392,0.9457,31.0620,1277.0156,9,0.945557
8.9598,0.9457,31.0622,1277.0947,9,0.945558
9.0804,0.9457,31.0625,1277.1717,9,0.945560
9.2010,0.9457,31.0627,1277.2467,9,0.945561
9.3216,0.9457,31.0630,1277.3197,9,0.945563
9.4422,0.9457,31.0632,1277.3909,9,0.945564
9.5628,0.9457,31.0591,1276.1866,10,0.945539
9.6834,0.9457,31.0594,1276.2700,10,0.945541
9.8040,0.9457,31.0597,1276.3514,10,0.945543
9.9246,0.9457,31.0600,1276.4308,10,0.945544
10.0452,0.9457,31.0602,1276.5084,10,0.945546
10.1658,0.9457,31.0605,1276.5840,10,0.945548
10.2864,0.9457,31.0607,1276.6580,10,0.945549
10.4070,0.9457,31.0610,1276.7302,10,0.945551
10.5276,0.9457,31.0569,1275.5229,11,0.945526
10.6482,0.9457,31.0572,1275.6063,11,0.945527
10.7688,0.9457,31.0574,1275.6877,11,0.945529
10.8894,0.9457,31.0577,1275.7674,11,0.945531
11.0101,0.9457,31.0580,1275.8453,11,0.945532
11.1307,0.9457,31.0582,1275.9216,11,0.945534
11.2513,0.9457,31.0585,1275.9962,11,0.945535
11.3719,0.9457,31.0587,1276.0693,11,0.945537
11.4925,0.9457,31.0590,1276.1408,11,0.945538
11.6131,0.9457,31.0549,1274.9430,12,0.945514
11.7337,0.9457,31.0552,1275.0245,12,0.945515
11.8543,0.9457,31.0555,1275.1044,12,0.945517
11.9749,0.9457,31.0557,1275.1827,12,0.945518
12.0955,0.9457,31.0560,1275.2594,12,0.945520
12.2161,0.9457,31.0562,1275.3346,12,0.945522
12.3367,0.9457,31.0565,1275.4084,12,0.945523
12.4573,0.9457,31.0567,1275.4807,12,0.945525
12.5779,0.9457,31.0526,1274.2803,13,0.945500
12.6985,0.9457,31.0529,1274.3618,13,0.945501
12.8191,0.9457,31.0532,1274.4419,13,0.945503
12.9397,0.9457,31.0535,1274.5204,13,0.945505
13.0603,0.9457,31.0537,1274.5976,13,0.945506
13.1809,0.9457,31.0540,1274.6733,13,0.945508
13.3015,0.9457,31.0542,1274.7476,13,0.945509
13.4221,0.9457,31.0545,1274.8206,13,0.945511
13.5427,0.9457,31.0504,1273.6181,14,0.945486
13.6633,0.9457,31.0507,1273.6997,14,0.945488
13.7839,0.9457,31.0509,1273.7798,14,0.945489
13.9045,0.9457,31.0512,1273.8586,14,0.945491
14.0251,0.9457,31.0515,1273.9361,14,0.945493
14.1457,0.9457,31.0517,1274.0122,14,0.945494
14.2663,0.9457,31.0520,1274.0870,14,0.945496
14.3869,0.9457,31.0522,1274.1606,14,0.945497
14.5075,0.9457,31.0481,1272.9564,15,0.945472
14.6281,0.9457,31.0484,1273.0380,15,0.945474
14.7487,0.9457,31.0487,1273.1183,15,0.945476
14.8693,0.9457,31.0490,1273.1972,15,0.945477
14.9899,0.9457,31.0492,1273.2750,15,0.945479
15.1106,0.9457,31.0495,1273.3514,15,0.945480
15.2312,0.9457,31.0497,1273.4267,15,0.945482
15.3518,0.9457,31.0500,1273.5008,15,0.945484
15.4724,0.9457,31.0502,1273.5738,15,0.945485
15.5930,0.9457,31.0462,1272.3768,16,0.945460
15.7136,0.9457,31.0464,1272.4572,16,0.945462
15.8342,0.9457,31.0467,1272.5363,16,0.945463
15.9548,0.9457,31.0470,1272.6143,16,0.945465
16.0754,0.9457,31.0472,1272.6911,16,0.945467
16.1960,0.9457,31.0475,1272.7667,16,0.945468
16.3166,0.9457,31.0477,1272.8413,16,0.945470
16.4372,0.9457,31.0480,1272.9147,16,0.945471
16.5578,0.9457,31.0439,1271.7161,17,0.945446
16.6784,0.9457,31.0442,1271.7966,17,0.945448
16.7990,0.9457,31.0444,1271.8758,17,0.945450
16.9196,0.9457,31.0447,1271.9540,17,0.945451
17.0402,0.9457,31.0450,1272.0311,17,0.945453
17.1608,0.9457,31.0452,1272.1070,17,0.945454
17.2814,0.9457,31.0455,1272.1820,17,0.945456
17.4020,0.9457,31.0457,1272.2559,17,0.945458
17.5226,0.9457,31.0416,1271.0560,18,0.945433
17.6432,0.9457,31.0419,1271.1364,18,0.945434
17.7638,0.9457,31.0422,1271.2158,18,0.945436
17.8844,0.9457,31.0425,1271.2942,18,0.945438
18.0050,0.9457,31.0427,1271.3715,18,0.945439
18.1256,0.9457,31.0430,1271.4477,18,0.945441
18.2462,0.9457,31.0432,1271.5230,18,0.945442
18.3668,0.9457,31.0435,1271.5973,18,0.945444
18.4874,0.9457,31.0437,1271.6706,18,0.945445
18.6080,0.9457,31.0397,1270.4768,19,0.945420
18.7286,0.9457,31.0399,1270.5563,19,0.945422
18.8492,0.9457,31.0402,1270.6348,19,0.945424
18.9698,0.9457,31.0405,1270.7123,19,0.945425
19.0905,0.9457,31.0407,1270.7888,19,0.945427
19.2111,0.9457,31.0410,1270.8644,19,0.945429
19.3317,0.9457,31.0412,1270.9390,19,0.945430
19.4523,0.9457,31.0415,1271.0127,19,0.945432
19.5729,0.9457,31.0374,1269.8177,20,0.945407
19.6935,0.9457,31.0377,1269.8973,20,0.945408
19.8141,0.9457,31.0380,1269.9759,20,0.945410
19.9347,0.9457,31.0382,1270.0536,20,0.945412
20.0553,0.9457,31.0385,1270.1303,20,0.945413
20.1759,0.9457,31.0387,1270.2062,20,0.945415
20.2965,0.9457,31.0390,1270.2811,20,0.945416
20.4171,0.9457,31.0393,1270.3552,20,0.945418
20.5377,0.9457,31.0352,1269.1591,21,0.945393
20.6583,0.9457,31.0354,1269.2387,21,0.945395
20.7789,0.9457,31.0357,1269.3175,21,0.945396
20.8995,0.9457,31.0360,1269.3953,21,0.945398
21.0201,0.9457,31.0362,1269.4722,21,0.945399
21.1407,0.9457,31.0365,1269.5483,21,0.945401
21.2613,0.9457,31.0367,1269.6235,21,0.945403
21.3819,0.9457,31.0370,1269.6979,21,0.945404
21.5025,0.9457,31.0329,1268.5010,22,0.945379
21.6231,0.9457,31.0332,1268.5807,22,0.945381
21.7437,0.9457,31.0335,1268.6595,22,0.945382
21.8643,0.9457,31.0337,1268.7375,22,0.945384
21.9849,0.9457,31.0340,1268.8146,22,0.945386
22.1055,0.9457,31.0342,1268.8909,22,0.945387
22.2261,0.9457,31.0345,1268.9663,22,0.945389
22.3467,0.9457,31.0348,1269.0410,22,0.945390
22.4673,0.9457,31.0350,1269.1148,22,0.945392
22.5879,0.9457,31.0309,1267.9231,23,0.945367
22.7085,0.9457,31.0312,1268.0020,23,0.945369
22.8291,0.9457,31.0315,1268.0801,23,0.945370
22.9497,0.9457,31.0317,1268.1574,23,0.945372
23.0704,0.9457,31.0320,1268.2338,23,0.945374
23.1910,0.9457,31.0323,1268.3095,23,0.945375
23.3116,0.9457,31.0325,1268.3844,23,0.945377
23.4322,0.9457,31.0328,1268.4586,23,0.945378
23.5528,0.9457,31.0287,1267.2660,24,0.945353
23.6734,0.9457,31.0289,1267.3450,24,0.945355
23.7940,0.9457,31.0292,1267.4232,24,0.945357
23.9146,0.9457,31.0295,1267.5006,24,0.945358
24.0352,0.9457,31.0297,1267.5773,24,0.945360
24.1558,0.9457,31.0300,1267.6531,24,0.945361
24.2764,0.9457,31.0303,1267.7283,24,0.945363
24.3970,0.9457,31.0305,1267.8027,24,0.945364
24.5176,0.9457,31.0264,1266.6095,25,0.945339
24.6382,0.9457,31.0267,1266.6885,25,0.945341
24.7588,0.9457,31.0270,1266.7668,25,0.945343
24.8794,0.9457,31.0272,1266.8443,25,0.945344
25.0000,0.9457,31.0275,1266.9211,25,0.945346
1.0000,0.9481,31.4936,1410.4515,1,0.948127
1.1206,0.9481,31.4938,1410.5316,1,0.948129
1.2412,0.9481,31.4940,1410.5962,1,0.948130
1.3618,0.9481,31.4942,1410.6493,1,0.948131
1.4824,0.9481,31.4943,1410.6938,1,0.948132
1.6030,0.9481,31.4902,1409.3391,2,0.948107
1.7236,0.9481,31.4906,1409.4690,2,0.948110
1.8442,0.9481,31.4909,1409.5818,2,0.948112
1.9648,0.9481,31.4912,1409.6808,2,0.948114
2.0854,0.9481,31.4915,1409.7684,2,0.948115
2.2060,0.9481,31.4917,1409.8464,2,0.948117
2.3266,0.9481,31.4919,1409.9163,2,0.948118
2.4472,0.9481,31.4921,1409.9793,2,0.948119
2.5678,0.9481,31.4878,1408.5888,3,0.948094
2.6884,0.9481,31.4882,1408.7056,3,0.948096
2.8090,0.9481,31.4885,1408.8124,3,0.948098
2.9296,0.9481,31.4888,1408.9104,3,0.948100
3.0503,0.9481,31.4891,1409.0007,3,0.948101
3.1709,0.9481,31.4894,1409.0841,3,0.948103
3.2915,0.9481,31.4896,1409.1614,3,0.948104
3.4121,0.9481,31.4898,1409.2333,3,0.948106
3.5327,0.9481,31.4855,1407.8282,4,0.948080
3.6533,0.9481,31.4858,1407.9392,4,0.948082
3.7739,0.9481,31.4862,1408.0431,4,0.948084
3.8945,0.9481,31.4865,1408.1406,4,0.948086
4.0151,0.9481,31.4867,1408.2322,4,0.948088
4.1357,0.9481,31.4870,1408.3185,4,0.948089
4.2563,0.9481,31.4873,1408.3999,4,0.948091
4.3769,0.9481,31.4875,1408.4769,4,0.948092
4.4975,0.9481,31.4877,1408.5497,4,0.948093
4.6181,0.9481,31.4835,1407.1720,5,0.948069
4.7387,0.9481,31.4838,1407.2742,5,0.948070
4.8593,0.9481,31.4841,1407.3713,5,0.948072
4.9799,0.9481,31.4844,1407.4638,5,0.948074
5.1005,0.9481,31.4846,1407.5519,5,0.948075
5.2211,0.9481,31.4849,1407.6359,5,0.948077
5.3417,0.9481,31.4852,1407.7161,5,0.948078
5.4623,0.9481,31.4854,1407.7928,5,0.948080
5.5829,0.9481,31.4811,1406.4047,6,0.948055
5.7035,0.9481,31.4814,1406.5058,6,0.948057
5.8241,0.9481,31.4817,1406.6027,6,0.948058
5.9447,0.9481,31.4820,1406.6956,6,0.948060
6.0653,0.9481,31.4823,1406.7849,6,0.948062
6.1859,0.9481,31.4825,1406.8707,6,0.948063
6.3065,0.9481,31.4828,1406.9533,6,0.948065
6.4271,0.9481,31.4830,1407.0327,6,0.948066
6.5477,0.9481,31.4787,1405.6377,7,0.948041
6.6683,0.9481,31.4790,1405.7380,7,0.948043
6.7889,0.9481,31.4793,1405.8347,7,0.948044
6.9095,0.9481,31.4796,1405.9280,7,0.948046
7.0302,0.9481,31.4799,1406.0181,7,0.948048
7.1508,0.9481,31.4802,1406.1052,7,0.948049
7.2714,0.9481,31.4804,1406.1894,7,0.948051
7.3920,0.9481,31.4807,1406.2709,7,0.948052
7.5126,0.9481,31.4764,1404.8712,8,0.948027
7.6332,0.9481,31.4767,1404.9708,8,0.948029
7.7538,0.9481,31.4770,1405.0673,8,0.948031
7.8744,0.9481,31.4773,1405.1608,8,0.948032
7.9950,0.9481,31.4775,1405.2516,8,0.948034
8.1156,0.9481,31.4778,1405.3397,8,0.948036
8.2362,0.9481,31.4781,1405.4252,8,0.948037
8.3568,0.9481,31.4783,1405.5082,8,0.948039
8.4774,0.9481,31.4786,1405.5889,8,0.948040
8.5980,0.9481,31.4743,1404.2041,9,0.948015
8.7186,0.9481,31.4746,1404.3005,9,0.948017
8.8392,0.9481,31.4749,1404.3942,9,0.948019
8.9598,0.9481,31.4752,1404.4855,9,0.948020
9.0804,0.9481,31.4754,1404.5743,9,0.948022
9.2010,0.9481,31.4757,1404.6608,9,0.948023
9.3216,0.9481,31.4760,1404.7451,9,0.948025
9.4422,0.9481,31.4762,1404.8272,9,0.948026
9.5628,0.9481,31.4719,1403.4381,10,0.948001
9.6834,0.9481,31.4722,1403.5344,10,0.948003
9.8040,0.9481,31.4725,1403.6282,10,0.948005
9.9246,0.9481,31.4728,1403.7198,10,0.948006
10.0452,0.9481,31.4731,1403.8092,10,0.948008
10.1658,0.9481,31.4734,1403.8965,10,0.948010
10.2864,0.9481,31.4736,1403.9818,10,0.948011
10.4070,0.9481,31.4739,1404.0651,10,0.948013
10.5276,0.9481,31.4696,1402.6727,11,0.947987
10.6482,0.9481,31.4699,1402.7688,11,0.947989
10.7688,0.9481,31.4702,1402.8628,11,0.947991
10.8894,0.9481,31.4704,1402.9547,11,0.947993
11.0101,0.9481,31.4707,1403.0446,11,0.947994
11.1307,0.9481,31.4710,1403.1325,11,0.947996
11.2513,0.9481,31.4713,1403.2186,11,0.947997
11.3719,0.9481,31.4715,1403.3028,11,0.947999
11.4925,0.9481,31.4718,1403.3853,11,0.948000
11.6131,0.9481,31.4675,1402.0039,12,0.947975
11.7337,0.9481,31.4678,1402.0980,12,0.947977
11.8543,0.9481,31.4681,1402.1901,12,0.947979
11.9749,0.9481,31.4683,1402.2804,12,0.947980
12.0955,0.9481,31.4686,1402.3688,12,0.947982
12.2161,0.9481,31.4689,1402.4556,12,0.947984
12.3367,0.9481,31.4692,1402.5406,12,0.947985
12.4573,0.9481,31.4694,1402.6241,12,0.947987
12.5779,0.9481,31.4651,1401.2397,13,0.947962
12.6985,0.9481,31.4654,1401.3337,13,0.947963
12.8191,0.9481,31.4657,1401.4260,13,0.947965
12.9397,0.9481,31.4660,1401.5166,13,0.947967
13.0603,0.9481,31.4663,1401.6056,13,0.947968
13.1809,0.9481,31.4665,1401.6929,13,0.947970
13.3015,0.9481,31.4668,1401.7786,13,0.947971
13.4221,0.9481,31.4671,1401.8628,13,0.947973
13.5427,0.9481,31.4628,1400.4760,14,0.947948
13.6633,0.9481,31.4630,1400.5701,14,0.947949
13.7839,0.9481,31.4633,1400.6626,14,0.947951
13.9045,0.9481,31.4636,1400.7534,14,0.947953
14.0251,0.9481,31.4639,1400.8427,14,0.947954
14.1457,0.9481,31.4642,1400.9305,14,0.947956
14.2663,0.9481,31.4644,1401.0168,14,0.947958
14.3869,0.9481,31.4647,1401.1017,14,0.947959
14.5075,0.9481,31.4604,1399.7130,15,0.947934
14.6281,0.9481,31.4607,1399.8071,15,0.947936
14.7487,0.9481,31.4610,1399.8997,15,0.947937
14.8693,0.9481,31.4613,1399.9908,15,0.947939
14.9899,0.9481,31.4615,1400.0804,15,0.947941
15.1106,0.9481,31.4618,1400.1686,15,0.947942
15.2312,0.9481,31.4621,1400.2554,15,0.947944
15.3518,0.9481,31.4623,1400.3408,15,0.947945
15.4724,0.9481,31.4626,1400.4250,15,0.947947
15.5930,0.9481,31.4583,1399.0447,16,0.947922
15.7136,0.9481,31.4586,1399.1374,16,0.947924
15.8342,0.9481,31.4589,1399.2286,16,0.947925
15.9548,0.9481,31.4592,1399.3185,16,0.947927
16.0754,0.9481,31.4594,1399.4071,16,0.947928
16.1960,0.9481,31.4597,1399.4943,16,0.947930
16.3166,0.9481,31.4600,1399.5803,16,0.947932
16.4372,0.9481,31.4602,1399.6650,16,0.947933
16.5578,0.9481,31.4560,1398.2829,17,0.947908
16.6784,0.9481,31.4562,1398.3757,17,0.947910
16.7990,0.9481,31.4565,1398.4671,17,0.947911
16.9196,0.9481,31.4568,1398.5572,17,0.947913
17.0402,0.9481,31.4571,1398.6461,17,0.947915
17.1608,0.9481,31.4574,1398.7337,17,0.947916
17.2814,0.9481,31.4576,1398.8201,17,0.947918
17.4020,0.9481,31.4579,1398.9053,17,0.947919
17.5226,0.9481,31.4536,1397.5217,18,0.947894
17.6432,0.9481,31.4539,1397.6145,18,0.947896
17.7638,0.9481,31.4542,1397.7061,18,0.947898
17.8844,0.9481,31.4544,1397.7964,18,0.947899
18.0050,0.9481,31.4547,1397.8855,18,0.947901
18.1256,0.9481,31.4550,1397.9735,18,0.947902
18.2462,0.9481,31.4553,1398.0603,18,0.947904
18.3668,0.9481,31.4555,1398.1459,18,0.947906
18.4874,0.9481,31.4558,1398.2305,18,0.947907
18.6080,0.9481,31.4515,1396.8540,19,0.947882
18.7286,0.9481,31.4518,1396.9457,19,0.947884
18.8492,0.9481,31.4521,1397.0362,19,0.947885
18.9698,0.9481,31.4524,1397.1255,19,0.947887
19.0905,0.9481,31.4526,1397.2138,19,0.947889
19.2111,0.9481,31.4529,1397.3009,19,0.947890
19.3317,0.9481,31.4532,1397.3869,19,0.947892
19.4523,0.9481,31.4534,1397.4719,19,0.947893
19.5729,0.9481,31.4491,1396.0941,20,0.947868
19.6935,0.9481,31.4494,1396.1859,20,0.947870
19.8141,0.9481,31.4497,1396.2765,20,0.947872
19.9347,0.9481,31.4500,1396.3661,20,0.947873
20.0553,0.9481,31.4503,1396.4545,20,0.947875
20.1759,0.9481,31.4505,1396.5420,20,0.947876
20.2965,0.9481,31.4508,1396.6284,20,0.947878
20.4171,0.9481,31.4511,1396.7138,20,0.947880
20.5377,0.9481,31.4468,1395.3348,21,0.947854
20.6583,0.9481,31.4471,1395.4266,21,0.947856
20.7789,0.9481,31.4474,1395.5174,21,0.947858
20.8995,0.9481,31.4476,1395.6071,21,0.947859
21.0201,0.9481,31.4479,1395.6958,21,0.947861
21.1407,0.9481,31.4482,1395.7835,21,0.947863
21.2613,0.9481,31.4485,1395.8702,21,0.947864
21.3819,0.9481,31.4487,1395.9560,21,0.947866
21.5025,0.9481,31.4444,1394.5761,22,0.947841
21.6231,0.9481,31.4447,1394.6680,22,0.947842
21.7437,0.9481,31.4450,1394.7589,22,0.947844
21.8643,0.9481,31.4453,1394.8488,22,0.947846
21.9849,0.9481,31.4455,1394.9377,22,0.947847
22.1055,0.9481,31.4458,1395.0256,22,0.947849
22.2261,0.9481,31.4461,1395.1126,22,0.947850
22.3467,0.9481,31.4464,1395.1986,22,0.947852
22.4673,0.9481,31.4466,1395.2838,22,0.947854
22.5879,0.9481,31.4423,1393.9100,23,0.947828
22.7085,0.9481,31.4426,1394.0009,23,0.947830
22.8291,0.9481,31.4429,1394.0909,23,0.947832
22.9497,0.9481,31.4432,1394.1800,23,0.947833
23.0704,0.9481,31.4435,1394.2682,23,0.947835
23.1910,0.9481,31.4437,1394.3554,23,0.947837
23.3116,0.9481,31.4440,1394.4418,23,0.947838
23.4322,0.9481,31.4443,1394.5272,23,0.947840
23.5528,0.9481,31.4400,1393.1525,24,0.947815
23.6734,0.9481,31.4403,1393.2436,24,0.947816
23.7940,0.9481,31.4406,1393.3337,24,0.947818
23.9146,0.9481,31.4408,1393.4229,24,0.947820
24.0352,0.9481,31.4411,1393.5113,24,0.947821
24.1558,0.9481,31.4414,1393.5987,24,0.947823
24.2764,0.9481,31.4416,1393.6853,24,0.947824
24.3970,0.9481,31.4419,1393.7711,24,0.947826
24.5176,0.9481,31.4376,1392.3957,25,0.947801
24.6382,0.9481,31.4379,1392.4868,25,0.947803
24.7588,0.9481,31.4382,1392.5770,25,0.947804
24.8794,0.9481,31.4385,1392.6664,25,0.947806
25.0000,0.9481,31.4387,1392.7549,25,0.947807
1.0000,0.9506,31.9270,1558.4609,1,0.950590
1.1206,0.9506,31.9272,1558.5540,1,0.950591
1.2412,0.9506,31.9274,1558.6290,1,0.950592
1.3618,0.9506,31.9276,1558.6907,1,0.950593
1.4824,0.9506,31.9277,1558.7423,1,0.950594
1.6030,0.9506,31.9234,1557.1689,2,0.950570
1.7236,0.9506,31.9238,1557.3197,2,0.950572
1.8442,0.9506,31.9241,1557.4507,2,0.950574
1.9648,0.9506,31.9245,1557.5657,2,0.950576
2.0854,0.9506,31.9247,1557.6675,2,0.950577
2.2060,0.9506,31.9250,1557.7581,2,0.950579
2.3266,0.9506,31.9252,1557.8393,2,0.950580
2.4472,0.9506,31.9254,1557.9125,2,0.950581
2.5678,0.9506,31.9209,1556.2974,3,0.950556
2.6884,0.9506,31.9213,1556.4331,3,0.950558
2.8090,0.9506,31.9217,1556.5571,3,0.950560
2.9296,0.9506,31.9220,1556.6709,3,0.950562
3.0503,0.9506,31.9223,1556.7758,3,0.950564
3.1709,0.9506,31.9225,1556.8727,3,0.950565
3.2915,0.9506,31.9228,1556.9625,3,0.950566
3.4121,0.9506,31.9230,1557.0459,3,0.950568
3.5327,0.9506,31.9185,1555.4140,4,0.950542
3.6533,0.9506,31.9188,1555.5429,4,0.950544
3.7739,0.9506,31.9192,1555.6636,4,0.950546
3.8945,0.9506,31.9195,1555.7768,4,0.950548
4.0151,0.9506,31.9198,1555.8833,4,0.950550
4.1357,0.9506,31.9200,1555.9835,4,0.950551
4.2563,0.9506,31.9203,1556.0780,4,0.950553
4.3769,0.9506,31.9206,1556.1674,4,0.950554
4.4975,0.9506,31.9208,1556.2520,4,0.950555
4.6181,0.9506,31.9163,1554.6519,5,0.950531
4.7387,0.9506,31.9167,1554.7706,5,0.950532
4.8593,0.9506,31.9170,1554.8834,5,0.950534
4.9799,0.9506,31.9173,1554.9908,5,0.950536
5.1005,0.9506,31.9176,1555.0931,5,0.950537
5.2211,0.9506,31.9178,1555.1907,5,0.950539
5.3417,0.9506,31.9181,1555.2839,5,0.950540
5.4623,0.9506,31.9183,1555.3729,5,0.950542
5.5829,0.9506,31.9138,1553.7609,6,0.950517
5.7035,0.9506,31.9142,1553.8783,6,0.950519
5.8241,0.9506,31.9145,1553.9908,6,0.950520
5.9447,0.9506,31.9148,1554.0988,6,0.950522
6.0653,0.9506,31.9151,1554.2024,6,0.950524
6.1859,0.9506,31.9154,1554.3021,6,0.950525
6.3065,0.9506,31.9156,1554.3979,6,0.950527
6.4271,0.9506,31.9159,1554.4902,6,0.950528
6.5477,0.9506,31.9114,1552.8702,7,0.950503
6.6683,0.9506,31.9117,1552.9866,7,0.950505
6.7889,0.9506,31.9120,1553.0989,7,0.950507
6.9095,0.9506,31.9123,1553.2073,7,0.950508
7.0302,0.9506,31.9126,1553.3119,7,0.950510
7.1508,0.9506,31.9129,1553.4131,7,0.950511
7.2714,0.9506,31.9131,1553.5109,7,0.950513
7.3920,0.9506,31.9134,1553.6055,7,0.950514
7.5126,0.9506,31.9089,1551.9801,8,0.950489
7.6332,0.9506,31.9092,1552.0957,8,0.950491
7.7538,0.9506,31.9095,1552.2078,8,0.950493
7.8744,0.9506,31.9098,1552.3165,8,0.950494
7.9950,0.9506,31.9101,1552.4218,8,0.950496
8.1156,0.9506,31.9104,1552.5241,8,0.950498
8.2362,0.9506,31.9107,1552.6234,8,0.950499
8.3568,0.9506,31.9109,1552.7198,8,0.950501
8.4774,0.9506,31.9112,1552.8135,8,0.950502
8.5980,0.9506,31.9067,1551.2055,9,0.950477
8.7186,0.9506,31.9070,1551.3174,9,0.950479
8.8392,0.9506,31.9073,1551.4263,9,0.950481
8.9598,0.9506,31.9076,1551.5322,9,0.950482
9.0804,0.9506,31.9079,1551.6354,9,0.950484
9.2010,0.9506,31.9082,1551.7358,9,0.950485
9.3216,0.9506,31.9085,1551.8336,9,0.950487
9.4422,0.9506,31.9087,1551.9290,9,0.950488
9.5628,0.9506,31.9042,1550.3161,10,0.950463
9.6834,0.9506,31.9045,1550.4278,10,0.950465
9.8040,0.9506,31.9048,1550.5368,10,0.950467
9.9246,0.9506,31.9051,1550.6432,10,0.950468
10.0452,0.9506,31.9054,1550.7470,10,0.950470
10.1658,0.9506,31.9057,1550.8484,10,0.950472
10.2864,0.9506,31.9060,1550.9474,10,0.950473
10.4070,0.9506,31.9062,1551.0441,10,0.950475
10.5276,0.9506,31.9017,1549.4274,11,0.950449
10.6482,0.9506,31.9020,1549.5390,11,0.950451
10.7688,0.9506,31.9023,1549.6481,11,0.950453
10.8894,0.9506,31.9026,1549.7548,11,0.950454
11.0101,0.9506,31.9029,1549.8592,11,0.950456
11.1307,0.9506,31.9032,1549.9613,11,0.950458
11.2513,0.9506,31.9035,1550.0612,11,0.950459
11.3719,0.9506,31.9038,1550.1590,11,0.950461
11.4925,0.9506,31.9040,1550.2548,11,0.950462
11.6131,0.9506,31.8995,1548.6509,12,0.950437
11.7337,0.9506,31.8998,1548.7601,12,0.950439
11.8543,0.9506,31.9001,1548.8671,12,0.950441
11.9749,0.9506,31.9004,1548.9719,12,0.950442
12.0955,0.9506,31.9007,1549.0746,12,0.950444
12.2161,0.9506,31.9010,1549.1753,12,0.950445
12.3367,0.9506,31.9013,1549.2741,12,0.950447
12.4573,0.9506,31.9016,1549.3709,12,0.950449
12.5779,0.9506,31.8970,1547.7636,13,0.950423
12.6985,0.9506,31.8974,1547.8728,13,0.950425
12.8191,0.9506,31.8977,1547.9800,13,0.950427
12.9397,0.9506,31.8979,1548.0852,13,0.950428
13.0603,0.9506,31.8982,1548.1884,13,0.950430
13.1809,0.9506,31.8985,1548.2898,13,0.950432
13.3015,0.9506,31.8988,1548.3893,13,0.950433
13.4221,0.9506,31.8991,1548.4871,13,0.950435
13.5427,0.9506,31.8946,1546.8771,14,0.950410
13.6633,0.9506,31.8949,1546.9863,14,0.950411
13.7839,0.9506,31.8952,1547.0937,14,0.950413
13.9045,0.9506,31.8955,1547.1991,14,0.950415
14.0251,0.9506,31.8958,1547.3028,14,0.950416
14.1457,0.9506,31.8960,1547.4047,14,0.950418
14.2663,0.9506,31.8963,1547.5049,14,0.950419
14.3869,0.9506,31.8966,1547.6035,14,0.950421
14.5075,0.9506,31.8921,1545.9913,15,0.950396
14.6281,0.9506,31.8924,1546.1005,15,0.950397
14.7487,0.9506,31.8927,1546.2080,15,0.950399
14.8693,0.9506,31.8930,1546.3137,15,0.950401
14.9899,0.9506,31.8933,1546.4178,15,0.950402
15.1106,0.9506,31.8936,1546.5202,15,0.950404
15.2312,0.9506,31.8938,1546.6209,15,0.950406
15.3518,0.9506,31.8941,1546.7202,15,0.950407
15.4724,0.9506,31.8944,1546.8178,15,0.950409
15.5930,0.9506,31.8899,1545.2155,16,0.950384
15.7136,0.9506,31.8902,1545.3231,16,0.950385
15.8342,0.9506,31.8905,1545.4290,16,0.950387
15.9548,0.9506,31.8908,1545.5334,16,0.950389
16.0754,0.9506,31.8911,1545.6362,16,0.950390
16.1960,0.9506,31.8914,1545.7374,16,0.950392
16.3166,0.9506,31.8916,1545.8372,16,0.950393
16.4372,0.9506,31.8919,1545.9356,16,0.950395
16.5578,0.9506,31.8874,1544.3312,17,0.950370
16.6784,0.9506,31.8877,1544.4389,17,0.950371
16.7990,0.9506,31.8880,1544.5450,17,0.950373
16.9196,0.9506,31.8883,1544.6496,17,0.950375
17.0402,0.9506,31.8886,1544.7528,17,0.950376
17.1608,0.9506,31.8889,1544.8545,17,0.950378
17.2814,0.9506,31.8892,1544.9548,17,0.950379
17.4020,0.9506,31.8894,1545.0537,17,0.950381
17.5226,0.9506,31.8849,1543.4477,18,0.950356
17.6432,0.9506,31.8852,1543.5554,18,0.950358
